
=== attempt 1/600, success 0/200, seed=3000 ===
bimanual task: left tray push + right block place
tray start: [-0.04515761  0.14809546  0.018     ]
tray goal: [0.09473986 0.14809546 0.018     ]
block start: [-0.02140322 -0.13022647  0.025     ]
left approach waypoint: [-0.20315761  0.14809546  0.143     ]
left contact waypoint: [-0.20315761  0.14809546  0.043     ]
phase=tray_approach | L err=0.248 xy=0.167 z=0.183 | tray goal=0.140 | R err=0.299 grip=0.008 | block xy=0.249 z=0.301 | lift=0.000 speed=0.020 | tray_xy=0.279
phase=tray_retreat | L err=0.127 xy=0.069 z=0.106 | tray goal=0.055 | R err=0.288 grip=0.008 | block xy=0.245 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=tray_retreat | L err=0.112 xy=0.064 z=0.092 | tray goal=0.055 | R err=0.288 grip=0.008 | block xy=0.245 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=tray_retreat | L err=0.093 xy=0.057 z=0.074 | tray goal=0.055 | R err=0.288 grip=0.008 | block xy=0.245 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=tray_retreat | L err=0.079 xy=0.051 z=0.060 | tray goal=0.055 | R err=0.288 grip=0.008 | block xy=0.245 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=tray_retreat | L err=0.073 xy=0.047 z=0.056 | tray goal=0.055 | R err=0.288 grip=0.008 | block xy=0.245 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=tray_retreat | L err=0.069 xy=0.044 z=0.053 | tray goal=0.055 | R err=0.288 grip=0.008 | block xy=0.245 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase transition: tray_retreat -> right_above
phase=right_above | L err=0.065 xy=0.041 z=0.050 | tray goal=0.055 | R err=0.286 grip=0.008 | block xy=0.244 z=0.286 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.061 xy=0.039 z=0.047 | tray goal=0.055 | R err=0.263 grip=0.008 | block xy=0.226 z=0.271 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.059 xy=0.037 z=0.045 | tray goal=0.055 | R err=0.248 grip=0.008 | block xy=0.214 z=0.261 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.056 xy=0.035 z=0.043 | tray goal=0.055 | R err=0.223 grip=0.008 | block xy=0.195 z=0.244 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.053 xy=0.034 z=0.042 | tray goal=0.055 | R err=0.200 grip=0.008 | block xy=0.179 z=0.227 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.052 xy=0.032 z=0.040 | tray goal=0.055 | R err=0.177 grip=0.008 | block xy=0.162 z=0.207 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.051 xy=0.032 z=0.040 | tray goal=0.055 | R err=0.154 grip=0.008 | block xy=0.146 z=0.185 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.050 xy=0.031 z=0.039 | tray goal=0.055 | R err=0.142 grip=0.008 | block xy=0.138 z=0.173 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.049 xy=0.031 z=0.039 | tray goal=0.055 | R err=0.124 grip=0.008 | block xy=0.124 z=0.149 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.049 xy=0.030 z=0.038 | tray goal=0.055 | R err=0.115 grip=0.008 | block xy=0.115 z=0.131 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.048 xy=0.030 z=0.038 | tray goal=0.055 | R err=0.108 grip=0.008 | block xy=0.102 z=0.098 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.048 xy=0.030 z=0.038 | tray goal=0.055 | R err=0.114 grip=0.008 | block xy=0.093 z=0.070 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.048 xy=0.030 z=0.038 | tray goal=0.055 | R err=0.114 grip=0.008 | block xy=0.084 z=0.059 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.048 xy=0.029 z=0.037 | tray goal=0.055 | R err=0.108 grip=0.008 | block xy=0.076 z=0.059 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.047 xy=0.029 z=0.037 | tray goal=0.055 | R err=0.100 grip=0.008 | block xy=0.068 z=0.063 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.047 xy=0.029 z=0.037 | tray goal=0.055 | R err=0.089 grip=0.008 | block xy=0.058 z=0.068 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.047 xy=0.029 z=0.037 | tray goal=0.055 | R err=0.078 grip=0.008 | block xy=0.048 z=0.074 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=right_above | L err=0.047 xy=0.029 z=0.037 | tray goal=0.055 | R err=0.066 grip=0.008 | block xy=0.037 z=0.081 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase transition: right_above -> open_above
phase=open_above | L err=0.047 xy=0.029 z=0.037 | tray goal=0.055 | R err=0.062 grip=0.030 | block xy=0.032 z=0.083 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=open_above | L err=0.047 xy=0.029 z=0.037 | tray goal=0.055 | R err=0.061 grip=0.036 | block xy=0.030 z=0.083 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase transition: open_above -> descend
phase=descend | L err=0.047 xy=0.029 z=0.037 | tray goal=0.055 | R err=0.078 grip=0.037 | block xy=0.029 z=0.079 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.029 z=0.037 | tray goal=0.055 | R err=0.032 grip=0.037 | block xy=0.027 z=0.024 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.029 z=0.037 | tray goal=0.055 | R err=0.030 grip=0.036 | block xy=0.029 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.029 z=0.037 | tray goal=0.055 | R err=0.029 grip=0.036 | block xy=0.029 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.029 z=0.037 | tray goal=0.055 | R err=0.029 grip=0.036 | block xy=0.029 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.028 z=0.037 | tray goal=0.055 | R err=0.028 grip=0.036 | block xy=0.028 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.028 z=0.037 | tray goal=0.055 | R err=0.028 grip=0.036 | block xy=0.028 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.028 z=0.037 | tray goal=0.055 | R err=0.028 grip=0.036 | block xy=0.028 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.028 z=0.037 | tray goal=0.055 | R err=0.028 grip=0.036 | block xy=0.028 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.028 z=0.037 | tray goal=0.055 | R err=0.027 grip=0.036 | block xy=0.027 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.028 z=0.037 | tray goal=0.055 | R err=0.027 grip=0.036 | block xy=0.027 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.028 z=0.037 | tray goal=0.055 | R err=0.027 grip=0.036 | block xy=0.027 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.028 z=0.037 | tray goal=0.055 | R err=0.027 grip=0.036 | block xy=0.026 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.028 z=0.037 | tray goal=0.055 | R err=0.026 grip=0.036 | block xy=0.026 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.026 grip=0.036 | block xy=0.026 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.026 grip=0.036 | block xy=0.026 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.026 grip=0.036 | block xy=0.025 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase=descend | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.025 grip=0.036 | block xy=0.025 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.294
phase transition: descend -> close
phase=close | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.025 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.000 speed=0.006 | tray_xy=0.297
phase=close | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.025 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.001 speed=0.001 | tray_xy=0.297
phase=close | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.025 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.001 speed=0.002 | tray_xy=0.297
phase=close | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.025 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.001 speed=0.002 | tray_xy=0.298
phase=close | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.024 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.001 speed=0.002 | tray_xy=0.298
phase=close | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.024 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.001 speed=0.002 | tray_xy=0.298
phase=close | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.024 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.001 speed=0.002 | tray_xy=0.298
phase=close | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.024 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.001 speed=0.002 | tray_xy=0.299
phase transition: close -> lift
phase=lift | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.166 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.000 speed=0.071 | tray_xy=0.297
phase=lift | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.168 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.000 speed=0.052 | tray_xy=0.289
phase=lift | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.170 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.000 speed=0.041 | tray_xy=0.285
phase=lift | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.171 grip=0.031 | block xy=0.025 z=0.003 | lift=0.001 speed=0.024 | tray_xy=0.282
phase=lift | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.169 grip=0.032 | block xy=0.025 z=0.003 | lift=0.003 speed=0.029 | tray_xy=0.281
phase=lift | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.165 grip=0.031 | block xy=0.025 z=0.002 | lift=0.008 speed=0.038 | tray_xy=0.281
phase=lift | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.159 grip=0.031 | block xy=0.025 z=0.002 | lift=0.015 speed=0.041 | tray_xy=0.282
phase=lift | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.151 grip=0.031 | block xy=0.025 z=0.002 | lift=0.023 speed=0.044 | tray_xy=0.282
phase=lift | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.142 grip=0.031 | block xy=0.025 z=0.001 | lift=0.032 speed=0.047 | tray_xy=0.282
phase=lift | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.133 grip=0.031 | block xy=0.026 z=0.001 | lift=0.042 speed=0.057 | tray_xy=0.283
phase=lift | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.121 grip=0.031 | block xy=0.026 z=0.000 | lift=0.054 speed=0.066 | tray_xy=0.285
phase=lift | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.108 grip=0.031 | block xy=0.026 z=-0.000 | lift=0.067 speed=0.071 | tray_xy=0.286
phase=lift | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.101 grip=0.031 | block xy=0.026 z=-0.001 | lift=0.074 speed=0.072 | tray_xy=0.287
phase transition: lift -> place_above
phase=place_above | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.278 grip=0.031 | block xy=0.026 z=0.000 | lift=0.067 speed=0.338 | tray_xy=0.273
phase=place_above | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.262 grip=0.031 | block xy=0.026 z=0.004 | lift=0.028 speed=0.309 | tray_xy=0.235
phase=place_above | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.252 grip=0.031 | block xy=0.026 z=0.006 | lift=0.014 speed=0.142 | tray_xy=0.211
phase=place_above | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.240 grip=0.031 | block xy=0.026 z=0.006 | lift=0.016 speed=0.126 | tray_xy=0.198
phase=place_above | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.223 grip=0.031 | block xy=0.026 z=0.005 | lift=0.025 speed=0.135 | tray_xy=0.181
phase=place_above | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.213 grip=0.031 | block xy=0.026 z=0.005 | lift=0.031 speed=0.147 | tray_xy=0.172
phase=place_above | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.185 grip=0.031 | block xy=0.026 z=0.004 | lift=0.050 speed=0.186 | tray_xy=0.149
phase=place_above | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.151 grip=0.031 | block xy=0.027 z=0.002 | lift=0.074 speed=0.164 | tray_xy=0.122
phase=place_above | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.122 grip=0.031 | block xy=0.027 z=0.001 | lift=0.087 speed=0.148 | tray_xy=0.095
phase transition: place_above -> place_down
phase=place_down | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.087 grip=0.031 | block xy=0.027 z=0.000 | lift=0.096 speed=0.146 | tray_xy=0.068
phase=place_down | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.066 grip=0.031 | block xy=0.027 z=0.002 | lift=0.075 speed=0.273 | tray_xy=0.052
phase transition: place_down -> release
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.052 grip=0.033 | block xy=0.028 z=0.005 | lift=0.043 speed=0.409 | tray_xy=0.036
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.052 grip=0.035 | block xy=0.029 z=0.013 | lift=0.023 speed=0.118 | tray_xy=0.026
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.049 grip=0.036 | block xy=0.028 z=0.009 | lift=0.022 speed=0.073 | tray_xy=0.023
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.049 grip=0.037 | block xy=0.017 z=0.014 | lift=0.014 speed=0.017 | tray_xy=0.026
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.048 grip=0.037 | block xy=0.017 z=0.012 | lift=0.015 speed=0.009 | tray_xy=0.025
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.048 grip=0.037 | block xy=0.016 z=0.011 | lift=0.015 speed=0.003 | tray_xy=0.025
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.048 grip=0.037 | block xy=0.016 z=0.010 | lift=0.015 speed=0.001 | tray_xy=0.024
phase=release | L err=0.048 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.048 grip=0.037 | block xy=0.015 z=0.009 | lift=0.015 speed=0.001 | tray_xy=0.024
phase=release | L err=0.048 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.048 grip=0.037 | block xy=0.015 z=0.009 | lift=0.015 speed=0.001 | tray_xy=0.024
phase=release | L err=0.048 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.048 grip=0.037 | block xy=0.015 z=0.008 | lift=0.015 speed=0.001 | tray_xy=0.024
phase=release | L err=0.048 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.048 grip=0.037 | block xy=0.014 z=0.007 | lift=0.015 speed=0.001 | tray_xy=0.024
phase=release | L err=0.048 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.048 grip=0.037 | block xy=0.014 z=0.007 | lift=0.015 speed=0.001 | tray_xy=0.024
phase=release | L err=0.048 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.048 grip=0.037 | block xy=0.014 z=0.007 | lift=0.015 speed=0.001 | tray_xy=0.024
phase=release | L err=0.048 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.049 grip=0.037 | block xy=0.014 z=0.006 | lift=0.015 speed=0.001 | tray_xy=0.024
phase=release | L err=0.048 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.049 grip=0.037 | block xy=0.014 z=0.006 | lift=0.015 speed=0.001 | tray_xy=0.024
phase=release | L err=0.048 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.049 grip=0.037 | block xy=0.014 z=0.006 | lift=0.015 speed=0.001 | tray_xy=0.024
phase=release | L err=0.048 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.049 grip=0.037 | block xy=0.014 z=0.006 | lift=0.015 speed=0.001 | tray_xy=0.024
phase=release | L err=0.048 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.049 grip=0.037 | block xy=0.014 z=0.005 | lift=0.015 speed=0.001 | tray_xy=0.023
phase transition: release -> retreat
phase=retreat | L err=0.048 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.135 grip=0.037 | block xy=0.016 z=0.007 | lift=0.015 speed=0.033 | tray_xy=0.023
phase=retreat | L err=0.048 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.127 grip=0.037 | block xy=0.018 z=0.015 | lift=0.017 speed=0.027 | tray_xy=0.022
phase=retreat | L err=0.048 xy=0.028 z=0.039 | tray goal=0.055 | R err=0.112 grip=0.037 | block xy=0.018 z=0.029 | lift=0.018 speed=0.012 | tray_xy=0.022
phase transition: retreat -> done
finished: tray_ok=True, block_ok=True, success=True
saved demonstration: demonstrations_lr_train_resume1\episode_0078.npz
kept successful episode: demonstrations_lr_train_resume1\episode_0078.npz

=== attempt 86/600, success 79/200, seed=3085 ===
bimanual task: left tray push + right block place
tray start: [-0.04832147  0.14309263  0.018     ]
tray goal: [0.11381386 0.14309263 0.018     ]
block start: [-0.00124986 -0.11395142  0.025     ]
left approach waypoint: [-0.20632147  0.14309263  0.143     ]
left contact waypoint: [-0.20632147  0.14309263  0.043     ]
phase=tray_approach | L err=0.245 xy=0.162 z=0.183 | tray goal=0.162 | R err=0.279 grip=0.008 | block xy=0.224 z=0.301 | lift=0.000 speed=0.020 | tray_xy=0.261
phase=tray_approach | L err=0.222 xy=0.155 z=0.158 | tray goal=0.162 | R err=0.275 grip=0.008 | block xy=0.224 z=0.296 | lift=-0.001 speed=0.003 | tray_xy=0.261
phase=tray_approach | L err=0.177 xy=0.144 z=0.103 | tray goal=0.162 | R err=0.272 grip=0.008 | block xy=0.224 z=0.290 | lift=-0.001 speed=0.000 | tray_xy=0.261
phase=tray_approach | L err=0.136 xy=0.128 z=0.045 | tray goal=0.162 | R err=0.271 grip=0.008 | block xy=0.224 z=0.289 | lift=-0.001 speed=0.000 | tray_xy=0.261
phase=tray_approach | L err=0.114 xy=0.112 z=0.018 | tray goal=0.162 | R err=0.271 grip=0.008 | block xy=0.224 z=0.289 | lift=-0.001 speed=0.000 | tray_xy=0.261
phase=tray_approach | L err=0.096 xy=0.096 z=0.003 | tray goal=0.162 | R err=0.271 grip=0.008 | block xy=0.224 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.261
phase=tray_approach | L err=0.083 xy=0.080 z=0.021 | tray goal=0.162 | R err=0.271 grip=0.008 | block xy=0.224 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.261
phase=tray_approach | L err=0.077 xy=0.072 z=0.026 | tray goal=0.162 | R err=0.271 grip=0.008 | block xy=0.224 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.261
phase=tray_approach | L err=0.065 xy=0.058 z=0.030 | tray goal=0.162 | R err=0.271 grip=0.008 | block xy=0.224 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.261
phase transition: tray_approach -> tray_contact
phase=tray_contact | L err=0.082 xy=0.044 z=0.069 | tray goal=0.162 | R err=0.271 grip=0.008 | block xy=0.224 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.261
phase=tray_contact | L err=0.062 xy=0.030 z=0.054 | tray goal=0.162 | R err=0.271 grip=0.008 | block xy=0.224 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.261
phase transition: tray_contact -> tray_push
phase=tray_push | L err=0.173 xy=0.170 z=0.033 | tray goal=0.161 | R err=0.271 grip=0.008 | block xy=0.224 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.261
phase=tray_push | L err=0.136 xy=0.132 z=0.033 | tray goal=0.123 | R err=0.271 grip=0.008 | block xy=0.224 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.266
phase=tray_push | L err=0.111 xy=0.106 z=0.033 | tray goal=0.098 | R err=0.271 grip=0.008 | block xy=0.224 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.273
phase=tray_push | L err=0.084 xy=0.077 z=0.032 | tray goal=0.072 | R err=0.271 grip=0.008 | block xy=0.224 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.285
phase transition: tray_push -> tray_retreat
phase=tray_retreat | L err=0.074 xy=0.025 z=0.069 | tray goal=0.054 | R err=0.270 grip=0.008 | block xy=0.224 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=tray_retreat | L err=0.087 xy=0.011 z=0.086 | tray goal=0.054 | R err=0.270 grip=0.008 | block xy=0.224 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=tray_retreat | L err=0.091 xy=0.027 z=0.087 | tray goal=0.054 | R err=0.270 grip=0.008 | block xy=0.224 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=tray_retreat | L err=0.085 xy=0.031 z=0.079 | tray goal=0.054 | R err=0.270 grip=0.008 | block xy=0.224 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=tray_retreat | L err=0.071 xy=0.030 z=0.065 | tray goal=0.054 | R err=0.270 grip=0.008 | block xy=0.224 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase transition: tray_retreat -> right_above
phase=right_above | L err=0.059 xy=0.028 z=0.051 | tray goal=0.054 | R err=0.258 grip=0.008 | block xy=0.215 z=0.279 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=right_above | L err=0.055 xy=0.028 z=0.047 | tray goal=0.054 | R err=0.231 grip=0.008 | block xy=0.194 z=0.262 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=right_above | L err=0.054 xy=0.029 z=0.046 | tray goal=0.054 | R err=0.206 grip=0.008 | block xy=0.175 z=0.245 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=right_above | L err=0.054 xy=0.029 z=0.046 | tray goal=0.054 | R err=0.183 grip=0.008 | block xy=0.159 z=0.227 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=right_above | L err=0.055 xy=0.029 z=0.046 | tray goal=0.054 | R err=0.170 grip=0.008 | block xy=0.149 z=0.216 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=right_above | L err=0.055 xy=0.030 z=0.046 | tray goal=0.054 | R err=0.158 grip=0.008 | block xy=0.142 z=0.206 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=right_above | L err=0.055 xy=0.030 z=0.046 | tray goal=0.054 | R err=0.147 grip=0.008 | block xy=0.134 z=0.196 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=right_above | L err=0.055 xy=0.030 z=0.046 | tray goal=0.054 | R err=0.135 grip=0.008 | block xy=0.126 z=0.185 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=right_above | L err=0.055 xy=0.030 z=0.046 | tray goal=0.054 | R err=0.118 grip=0.008 | block xy=0.115 z=0.166 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=right_above | L err=0.055 xy=0.030 z=0.046 | tray goal=0.054 | R err=0.104 grip=0.008 | block xy=0.103 z=0.145 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=right_above | L err=0.055 xy=0.030 z=0.046 | tray goal=0.054 | R err=0.092 grip=0.008 | block xy=0.090 z=0.114 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=right_above | L err=0.055 xy=0.030 z=0.046 | tray goal=0.054 | R err=0.096 grip=0.008 | block xy=0.078 z=0.080 | lift=-0.001 speed=0.000 | tray_xy=0.299
